timestamp,left_distance,right_distance
01:36:29,7.4,45.52
01:36:29,8.23,76.81
01:36:30,7.78,2422.76
01:36:30,7.78,2425.16
01:36:30,7.78,2406.69
01:36:30,7.78,2384.85
01:36:30,8.23,2386.65
01:36:31,8.24,2385.89
01:36:31,7.37,2422.37
01:36:31,7.39,2414.59
01:36:31,7.78,2409.22
01:36:32,8.24,2404.96
01:36:32,7.35,2407.75
01:36:32,7.39,2451.58
01:36:32,7.78,2416.01
01:36:32,7.78,2430.56
01:36:33,7.81,2387.16
01:36:33,8.24,2400.48
01:36:33,8.24,2416.08
01:36:33,7.37,2439.96
01:36:33,7.78,2411.73
01:36:34,7.78,2405.23
01:36:34,7.81,2400.19
01:36:34,8.24,20.28
01:36:34,8.23,19.31
01:36:34,8.24,19.15
01:36:34,7.78,18.69
01:36:34,7.78,17.73
01:36:34,7.8,17.51
01:36:34,7.37,4.57
01:36:34,7.78,16.48
01:36:34,7.39,16.43
01:36:34,7.78,19.05
01:36:35,8.24,17.97
01:36:35,8.23,18.18
01:36:35,8.24,17.0
01:36:35,8.23,16.89
01:36:35,8.24,17.05
01:36:35,8.24,17.56
01:36:35,8.24,16.89
01:36:35,8.24,2403.85
01:36:35,7.39,2407.94
01:36:36,7.78,2416.93
01:36:36,8.23,2398.6
01:36:36,8.24,2390.2
01:36:36,7.78,2407.92
01:36:36,7.37,2434.53
01:36:37,7.78,2414.18
01:36:37,7.78,2394.1
01:36:37,8.24,2393.73
01:36:37,7.78,2413.78
01:36:38,7.37,2436.85
01:36:38,7.37,2415.67
01:36:38,7.78,2384.73
01:36:38,7.78,2377.81
01:36:39,7.78,2400.48
01:36:39,7.37,2436.68
01:36:39,7.37,2415.12
01:36:39,8.23,2376.39
01:36:40,7.78,2383.81
01:36:40,7.78,2418.76
01:36:40,7.39,2411.44
01:36:40,7.78,2438.65
01:36:40,8.23,2394.58
01:36:40,7.78,2377.21
01:36:41,5.75,2409.12
01:36:41,7.37,2432.46
01:36:41,7.37,2407.66
01:36:41,7.78,42.58
01:36:41,7.78,2405.58
01:36:41,7.76,2384.49
01:36:42,7.78,2397.52
01:36:42,7.78,2406.41
01:36:42,7.37,2426.83
01:36:42,7.78,2402.34
01:36:43,8.24,2372.66
01:36:43,8.24,2397.28
01:36:43,8.24,2407.0
01:36:43,7.37,2420.35
01:36:43,7.78,2397.25
01:36:44,8.23,2374.86
01:36:44,7.78,2391.08
01:36:44,7.78,2385.67
01:36:44,7.78,2432.0
01:36:44,7.78,2408.74
01:36:45,7.78,2396.34
01:36:45,7.78,2380.25
01:36:45,7.78,2406.65
01:36:45,7.37,2432.97
01:36:46,7.78,2398.92
01:36:46,8.23,2381.53
01:36:46,8.23,2406.72
01:36:46,7.37,2436.27
01:36:47,7.78,2396.36
01:36:47,7.78,2394.29
01:36:47,7.78,2377.98
01:36:47,8.23,2400.46
01:36:48,7.78,2413.92
01:36:48,6.55,2413.37
01:36:48,7.78,2395.32
01:36:48,8.23,2388.05
01:36:48,8.24,2392.96
01:36:49,8.23,2411.75
01:36:49,7.37,2434.22
01:36:49,7.78,2396.27
01:36:49,7.78,2377.72
01:36:50,8.24,2392.72
01:36:50,8.24,2400.81
01:36:50,7.37,2419.19
01:36:50,7.78,2413.03
01:36:50,7.78,2379.12
01:36:51,8.24,2394.22
01:36:51,7.37,2418.81
01:36:51,7.37,2395.09
01:36:51,8.23,2376.25
01:36:52,7.78,2392.38
01:36:52,7.37,2434.75
01:36:52,7.37,2418.59
01:36:52,7.37,2429.48
01:36:53,7.78,2400.5
01:36:53,7.78,2387.33
01:36:53,7.78,2394.09
01:36:53,7.37,2422.16
01:36:53,7.37,2411.61
01:36:54,7.78,2408.06
01:36:54,7.8,2396.56
01:36:54,7.37,2442.09
01:36:54,7.37,2426.34
01:36:55,7.37,2401.93
01:36:55,7.78,2379.93
01:36:55,7.78,2405.61
01:36:55,7.78,2401.78
01:36:55,7.39,2423.94
01:36:56,7.37,2404.45
01:36:56,7.37,2386.72
01:36:56,7.78,2382.49
01:36:56,7.78,2389.31
01:36:57,6.55,2415.34
01:36:57,7.37,2402.58
01:36:57,7.78,2377.86
01:36:57,7.78,2401.81
01:36:57,7.78,2404.93
01:36:58,7.37,2437.47
01:36:58,7.37,2405.73
01:36:58,7.37,2387.54
01:36:58,7.78,2407.85
01:36:59,7.78,2399.11
01:36:59,7.39,2424.61
01:36:59,7.39,12.28
01:36:59,7.37,10.98
01:36:59,7.8,10.57
01:36:59,7.37,10.57
01:36:59,7.37,10.57
01:36:59,7.37,10.98
01:36:59,7.37,10.52
01:36:59,7.37,11.0
01:36:59,7.78,11.0
01:36:59,7.78,11.0
01:36:59,7.78,10.57
01:36:59,7.78,10.98
01:36:59,7.78,10.57
01:36:59,7.78,10.57
01:36:59,7.78,10.58
01:36:59,7.78,11.0
01:36:59,7.78,11.0
01:37:00,7.78,11.0
01:37:00,7.37,11.0
