timestamp,left_distance,right_distance
01:25:59,148.12,145.86
01:26:00,147.69,148.36
01:26:00,147.74,146.24
01:26:00,148.19,145.81
01:26:00,147.76,146.67
01:26:00,147.76,146.26
01:26:00,148.14,145.85
01:26:00,147.74,146.68
01:26:00,147.74,146.67
01:26:00,147.74,146.68
01:26:00,147.33,146.24
01:26:00,147.78,146.63
01:26:01,120.86,147.5
01:26:01,147.8,147.49
01:26:01,148.21,146.65
01:26:01,147.78,147.52
01:26:01,147.78,146.68
01:26:01,147.8,146.26
01:26:01,103.73,37.09
01:26:01,147.78,147.09
01:26:01,148.17,145.44
01:26:02,147.78,145.85
01:26:02,135.36,147.93
01:26:02,147.74,146.31
01:26:02,147.78,145.49
01:26:02,148.17,144.61
01:26:02,147.78,145.88
01:26:02,147.78,145.03
01:26:02,147.76,145.03
01:26:02,147.78,145.03
01:26:02,97.52,42.46
01:26:02,147.78,145.09
01:26:03,148.21,19.72
01:26:03,147.76,13.18
01:26:03,147.35,185.24
01:26:03,11.63,13.25
01:26:03,9.82,13.13
01:26:03,9.4,14.79
01:26:03,9.4,130.58
01:26:03,8.53,132.22
01:26:03,8.43,145.25
01:26:03,10.94,131.04
01:26:03,9.7,129.94
01:26:03,10.62,128.01
01:26:03,10.74,128.32
01:26:03,10.98,127.67
