timestamp,left_distance,right_distance
01:26:13,147.8,147.08
01:26:13,147.37,146.15
01:26:14,147.78,146.62
01:26:14,147.71,147.06
01:26:14,147.33,147.04
01:26:14,147.74,146.67
01:26:14,147.74,147.09
01:26:14,147.73,146.21
01:26:14,147.74,146.19
01:26:14,147.74,146.22
01:26:14,148.14,146.63
01:26:14,148.14,146.19
01:26:15,147.73,146.6
01:26:15,104.29,36.06
01:26:15,147.69,145.83
01:26:15,147.74,145.38
01:26:15,148.1,148.36
01:26:15,147.73,145.79
01:26:15,38.08,100.94
01:26:15,147.76,17.92
01:26:15,147.74,15.1
01:26:15,147.74,13.87
01:26:15,69.44,24.33
01:26:15,147.76,14.23
01:26:15,12.07,14.84
01:26:15,10.93,14.72
01:26:15,10.67,128.92
01:26:16,7.95,132.42
01:26:16,7.95,132.68
01:26:16,9.95,130.1
01:26:16,9.7,128.88
01:26:16,147.32,145.26
01:26:16,147.71,144.92
01:26:16,94.56,45.3
01:26:16,147.74,145.35
01:26:16,147.76,145.35
01:26:17,86.18,53.27
01:26:17,148.17,145.81
01:26:17,147.73,145.35
01:26:17,72.81,67.12
01:26:17,147.76,146.63
01:26:17,147.74,147.9
01:26:17,147.74,146.62
01:26:17,147.74,147.03
01:26:18,147.76,147.42
01:26:18,147.76,147.47
01:26:18,147.76,17.15
01:26:18,147.76,12.33
01:26:18,10.82,10.52
01:26:18,8.41,10.23
01:26:18,7.58,131.45
01:26:18,8.28,130.71
01:26:18,10.53,127.67
01:26:18,12.59,126.08
01:26:18,147.71,145.38
01:26:19,116.33,26.15
01:26:19,147.74,144.97
01:26:19,148.15,147.44
01:26:19,148.15,145.38
01:26:19,46.7,92.31
01:26:19,148.14,146.19
01:26:19,147.69,147.09
01:26:19,148.14,146.21
01:26:20,148.09,147.08
01:26:20,147.69,145.76
01:26:20,147.71,146.19
01:26:20,147.71,146.17
01:26:20,49.32,89.72
01:26:20,88.6,50.91
01:26:20,126.33,87.07
01:26:20,147.74,147.08
01:26:20,147.32,147.04
01:26:21,148.12,146.21
01:26:21,148.15,146.17
01:26:21,148.14,145.83
01:26:21,148.17,147.04
01:26:21,45.33,93.28
01:26:21,148.17,146.56
01:26:21,77.04,62.31
01:26:21,61.25,77.79
01:26:21,129.09,147.9
01:26:21,32.51,106.11
01:26:21,121.96,148.31
01:26:22,147.73,147.04
01:26:22,147.76,146.7
01:26:22,147.37,147.91
01:26:22,148.17,146.62
01:26:22,147.76,147.04
01:26:22,31.1,107.95
01:26:22,148.19,146.65
01:26:22,148.15,147.08
01:26:22,148.15,148.79
01:26:22,65.27,73.82
01:26:23,47.81,91.67
01:26:23,147.73,146.22
01:26:23,147.64,147.5
01:26:23,66.5,72.56
01:26:23,148.19,147.52
01:26:23,73.48,65.63
01:26:23,83.38,56.16
01:26:23,148.14,148.75
01:26:24,147.74,147.08
01:26:24,147.76,146.67
01:26:24,147.35,146.63
01:26:24,43.72,95.32
01:26:24,147.74,146.65
01:26:24,147.74,146.62
01:26:24,116.57,25.53
01:26:24,147.76,147.06
01:26:24,61.2,77.87
01:26:24,127.21,148.36
01:26:25,147.78,147.91
01:26:25,107.87,32.93
01:26:25,147.33,147.11
01:26:25,147.78,147.54
01:26:25,146.14,147.08
01:26:26,147.76,147.04
01:26:26,147.76,148.34
01:26:26,148.21,146.29
01:26:26,74.27,64.86
01:26:26,147.78,15.25
01:26:26,84.34,14.07
01:26:26,147.74,11.39
01:26:26,129.77,12.26
01:26:26,147.76,12.43
01:26:26,148.15,12.64
01:26:26,69.75,10.31
01:26:26,126.2,10.33
01:26:26,11.23,35.53
01:26:26,10.43,129.98
01:26:27,8.82,131.57
01:26:27,8.52,131.93
01:26:27,9.05,132.01
01:26:27,7.34,132.8
01:26:27,6.21,132.9
01:26:27,5.59,133.0
01:26:27,6.07,132.95
01:26:27,7.2,131.41
01:26:27,83.31,55.73
01:26:27,148.17,145.44
01:26:27,147.74,147.5
01:26:28,147.74,147.88
01:26:28,147.73,147.86
01:26:28,148.17,148.29
01:26:28,147.73,147.86
01:26:28,147.76,149.16
01:26:28,147.71,147.88
01:26:28,147.71,147.88
01:26:28,38.36,100.26
01:26:28,147.71,148.75
01:26:28,72.08,66.98
01:26:28,142.19,148.31
01:26:29,148.17,147.49
01:26:29,108.09,32.66
01:26:29,6.36,131.84
01:26:29,5.51,132.7
01:26:29,4.72,134.49
01:26:29,5.49,134.2
01:26:29,5.18,136.2
01:26:29,4.72,146.62
01:26:29,6.89,134.47
01:26:29,5.3,135.67
01:26:30,4.87,8.05
01:26:30,4.92,138.72
01:26:30,4.92,137.43
01:26:30,4.98,136.61
