timestamp,left_distance,right_distance
01:28:23,147.76,147.09
01:28:23,98.79,41.59
01:28:23,42.89,95.35
01:28:23,147.78,148.79
01:28:23,147.76,147.52
01:28:23,48.91,90.56
01:28:23,129.72,147.45
01:28:23,147.76,147.09
01:28:23,147.76,147.52
01:28:23,147.76,147.95
01:28:24,36.66,102.87
01:28:24,147.78,147.91
01:28:24,148.19,147.93
01:28:24,148.15,147.93
01:28:24,147.78,147.49
01:28:24,148.15,147.91
01:28:24,147.76,147.47
01:28:24,69.34,69.72
01:28:24,147.74,148.77
01:28:24,147.74,147.49
01:28:24,37.67,100.92
01:28:24,67.15,71.85
01:28:24,147.74,147.5
01:28:25,147.76,148.34
01:28:25,148.15,148.34
01:28:25,91.01,49.37
01:28:25,124.25,147.9
01:28:25,147.74,147.49
01:28:25,147.74,148.34
01:28:25,147.74,147.47
01:28:25,147.76,147.91
01:28:25,147.37,147.88
01:28:25,147.76,147.91
01:28:26,147.76,147.91
01:28:26,147.78,147.49
01:28:26,148.19,147.49
01:28:26,147.78,148.36
01:28:26,148.15,148.36
01:28:26,147.78,147.91
01:28:26,147.74,148.36
01:28:26,147.76,147.5
01:28:26,146.92,147.49
01:28:27,147.78,147.49
01:28:27,147.76,147.9
01:28:27,51.28,87.38
01:28:27,148.17,147.52
01:28:27,147.76,148.36
01:28:27,52.57,86.51
01:28:27,148.15,147.91
01:28:27,62.35,76.71
01:28:27,147.76,148.36
01:28:27,147.78,147.91
01:28:27,148.15,148.77
01:28:27,67.77,71.27
01:28:27,147.74,147.5
01:28:27,148.21,148.75
01:28:28,147.78,147.06
01:28:28,148.21,147.5
01:28:28,111.53,29.7
01:28:28,147.8,147.95
01:28:28,147.76,148.36
01:28:28,148.17,149.2
01:28:28,147.8,147.47
01:28:28,148.17,145.08
01:28:28,148.19,145.9
01:28:28,148.19,148.39
01:28:29,148.19,149.21
01:28:29,147.74,147.09
01:28:29,148.14,147.49
01:28:29,147.78,147.95
01:28:29,147.78,147.13
01:28:29,147.78,148.39
01:28:29,148.21,147.09
01:28:29,106.14,34.29
01:28:29,147.78,147.95
