timestamp,left_distance,right_distance
01:33:17,25.97,28.08
01:33:17,25.99,28.06
01:33:17,25.97,28.44
01:33:18,25.97,28.08
01:33:18,25.97,28.45
01:33:18,25.97,28.08
01:33:18,25.94,28.45
01:33:18,25.97,28.06
01:33:18,25.96,28.44
01:33:18,25.97,28.49
01:33:18,24.74,28.44
01:33:18,25.96,28.49
01:33:18,25.99,28.47
01:33:18,25.99,28.47
01:33:18,25.99,28.06
01:33:18,25.99,28.06
01:33:18,25.99,28.49
01:33:18,25.97,28.08
01:33:19,25.99,28.06
01:33:19,25.99,28.49
01:33:19,25.96,28.51
01:33:19,25.97,28.49
01:33:19,26.35,28.45
01:33:19,25.96,28.45
01:33:19,25.97,28.44
01:33:19,25.96,28.49
01:33:19,25.96,28.45
01:33:19,25.97,28.49
01:33:19,25.96,28.49
01:33:19,25.96,28.49
01:33:19,25.97,28.49
01:33:19,25.96,28.47
01:33:19,25.99,28.49
01:33:20,25.97,28.49
01:33:20,25.99,28.06
01:33:20,26.39,28.49
01:33:20,26.01,28.44
01:33:20,26.37,28.49
01:33:20,26.37,28.47
01:33:20,26.37,28.49
01:33:20,26.39,28.44
01:33:20,26.39,28.49
01:33:20,26.37,28.49
01:33:20,25.99,28.49
01:33:20,25.99,28.08
01:33:21,25.97,28.86
01:33:21,25.99,28.47
01:33:21,25.97,28.49
01:33:21,25.99,28.86
01:33:21,25.99,28.49
01:33:21,25.97,28.49
01:33:21,25.99,28.85
01:33:21,26.37,28.44
01:33:21,26.37,28.47
01:33:21,26.39,28.85
01:33:21,26.37,28.86
01:33:22,26.39,28.9
01:33:22,25.97,28.47
01:33:22,25.99,28.08
01:33:22,25.99,28.49
01:33:22,25.99,28.08
01:33:22,25.97,28.49
01:33:22,25.99,28.49
01:33:22,25.99,28.49
01:33:22,25.99,28.08
01:33:22,25.97,28.47
01:33:22,25.97,28.47
01:33:22,25.99,28.1
01:33:22,25.97,28.49
01:33:22,25.99,28.49
01:33:22,25.97,28.49
01:33:22,26.39,28.49
01:33:22,26.42,28.45
01:33:23,26.03,28.49
01:33:23,26.15,28.49
01:33:23,26.54,28.49
01:33:23,26.61,28.49
01:33:23,26.56,28.49
01:33:23,26.18,28.51
01:33:23,26.18,28.51
01:33:23,26.2,28.47
01:33:23,26.57,28.47
01:33:23,26.56,28.49
01:33:23,26.2,28.49
01:33:23,26.78,29.63
01:33:24,28.83,156.57
01:33:24,33.16,139.21
01:33:24,179.11,147.59
01:33:24,152.29,142.61
01:33:24,126.35,41.88
01:33:24,150.77,141.96
01:33:24,79.93,53.63
01:33:24,63.42,68.55
01:33:24,71.1,60.76
01:33:24,139.26,140.2
01:33:24,140.8,140.84
01:33:24,140.92,141.11
01:33:24,141.16,140.97
01:33:24,40.92,91.98
01:33:25,141.74,26.95
01:33:25,141.91,27.36
01:33:25,79.34,62.86
01:33:25,142.22,27.21
01:33:25,141.55,28.08
01:33:25,141.66,27.15
01:33:25,142.17,27.15
01:33:25,141.72,27.62
01:33:25,77.96,56.77
01:33:25,141.52,27.22
01:33:25,141.09,28.03
01:33:25,141.54,27.15
01:33:25,95.45,70.61
01:33:26,141.86,27.21
01:33:26,16.95,115.13
01:33:26,14.18,117.92
01:33:26,11.22,121.43
01:33:26,10.14,121.63
01:33:26,9.11,123.44
01:33:26,7.88,124.64
01:33:26,4.96,126.86
01:33:26,5.11,126.27
01:33:26,6.29,125.15
01:33:26,6.5,125.39
01:33:26,6.6,125.72
01:33:27,6.55,125.38
01:33:27,5.52,126.35
01:33:27,5.22,126.15
01:33:27,5.22,127.5
01:33:27,5.22,126.63
01:33:27,5.27,126.13
01:33:27,5.73,126.13
