timestamp,left_distance,right_distance
01:57:18,9.25,21.22
01:57:19,17.39,100.5
01:57:19,17.37,101.75
01:57:19,17.39,101.8
01:57:19,17.37,69.43
01:57:19,17.78,100.96
01:57:19,17.39,101.69
01:57:19,17.39,70.33
01:57:19,17.39,101.81
01:57:19,17.37,69.49
01:57:19,16.48,102.65
01:57:19,17.37,80.95
01:57:19,17.39,102.22
01:57:19,17.37,101.8
01:57:19,17.37,69.48
01:57:19,17.37,102.22
01:57:19,17.78,100.98
01:57:19,17.39,101.39
01:57:19,17.8,69.48
01:57:19,9.25,110.4
01:57:19,17.37,70.33
01:57:20,17.37,69.05
01:57:20,17.37,101.8
01:57:20,17.37,102.21
01:57:20,17.8,101.81
01:57:20,17.37,69.9
01:57:20,17.39,69.0
01:57:20,17.8,70.33
01:57:20,17.37,101.83
01:57:20,17.8,100.92
01:57:20,17.37,101.35
01:57:20,17.37,101.37
01:57:20,17.37,69.07
01:57:20,17.37,101.37
01:57:20,17.78,100.96
01:57:20,17.37,102.69
01:57:20,17.37,101.76
01:57:20,17.37,100.94
01:57:20,17.37,69.9
01:57:20,17.78,69.49
01:57:20,17.37,69.89
01:57:20,17.37,37.69
01:57:20,17.37,101.4
01:57:20,17.37,38.1
01:57:20,17.8,37.69
01:57:20,17.37,38.1
01:57:21,17.78,35.59
01:57:21,17.39,36.83
01:57:21,17.37,37.19
01:57:21,17.37,37.67
01:57:21,17.39,36.34
01:57:21,17.39,38.06
01:57:21,17.39,36.7
01:57:21,17.8,37.65
01:57:21,18.21,36.0
01:57:21,17.37,36.41
01:57:21,17.37,36.37
01:57:21,17.39,36.41
01:57:21,17.37,36.35
01:57:21,17.37,36.41
01:57:21,17.78,35.57
01:57:21,17.37,36.0
01:57:21,17.37,37.21
01:57:21,17.8,36.0
01:57:21,17.37,36.8
01:57:21,17.8,36.41
01:57:21,17.37,36.39
01:57:21,17.78,35.55
01:57:21,17.78,35.59
01:57:21,17.78,36.41
01:57:21,17.39,36.01
01:57:21,17.37,35.98
01:57:21,17.37,35.98
01:57:22,17.37,36.82
01:57:22,17.8,35.55
01:57:22,17.37,37.65
01:57:22,17.78,36.83
01:57:22,17.8,36.83
01:57:22,16.93,38.1
01:57:22,17.37,36.41
01:57:22,17.39,37.65
01:57:22,17.39,38.1
01:57:22,17.78,35.98
01:57:22,17.37,37.67
01:57:22,17.78,36.82
01:57:22,17.78,102.67
01:57:22,17.78,102.29
01:57:22,17.78,102.69
01:57:22,17.37,103.49
01:57:22,17.78,102.28
01:57:22,17.78,69.48
01:57:22,17.78,69.9
01:57:22,17.37,70.28
01:57:22,17.78,102.65
01:57:22,17.78,68.64
01:57:22,17.37,69.9
01:57:22,15.68,104.79
01:57:22,17.8,102.21
01:57:22,15.18,70.76
01:57:22,17.37,102.67
01:57:23,17.8,69.9
01:57:23,17.37,70.74
01:57:23,17.39,102.19
01:57:23,17.37,103.1
01:57:23,17.37,102.22
01:57:23,17.37,102.19
01:57:23,17.8,101.33
01:57:23,17.39,70.74
01:57:23,17.39,70.71
01:57:23,17.37,101.32
01:57:23,17.37,102.19
01:57:23,17.37,101.76
01:57:23,17.39,102.16
01:57:23,17.78,100.92
01:57:23,16.93,69.48
01:57:23,18.19,69.48
